N,U,5062,EURINR 02 Dec 2022 CE 78.5000,XX,02-12-2022 14:30,CE,78.5, ,EURINR,EURINR 02 Dec 2022 CE 78.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5063,EURINR 02 Dec 2022 PE 78.5000,XX,02-12-2022 14:30,PE,78.5, ,EURINR,EURINR 02 Dec 2022 PE 78.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,6352,EURINR 28 Nov 2022 CE 75.5000,XX,28-11-2022 14:30,CE,75.5, ,EURINR,EURINR 28 Nov 2022 CE 75.5000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6353,EURINR 28 Nov 2022 PE 75.5000,XX,28-11-2022 14:30,PE,75.5, ,EURINR,EURINR 28 Nov 2022 PE 75.5000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6354,EURINR 28 Nov 2022 CE 75.7500,XX,28-11-2022 14:30,CE,75.75, ,EURINR,EURINR 28 Nov 2022 CE 75.7500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6355,EURINR 28 Nov 2022 PE 75.7500,XX,28-11-2022 14:30,PE,75.75, ,EURINR,EURINR 28 Nov 2022 PE 75.7500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6356,EURINR 28 Nov 2022 CE 76.0000,XX,28-11-2022 14:30,CE,76, ,EURINR,EURINR 28 Nov 2022 CE 76.0000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6357,EURINR 28 Nov 2022 PE 76.0000,XX,28-11-2022 14:30,PE,76, ,EURINR,EURINR 28 Nov 2022 PE 76.0000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6358,EURINR 28 Nov 2022 CE 76.2500,XX,28-11-2022 14:30,CE,76.25, ,EURINR,EURINR 28 Nov 2022 CE 76.2500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6359,EURINR 28 Nov 2022 PE 76.2500,XX,28-11-2022 14:30,PE,76.25, ,EURINR,EURINR 28 Nov 2022 PE 76.2500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6360,EURINR 28 Nov 2022 CE 76.5000,XX,28-11-2022 14:30,CE,76.5, ,EURINR,EURINR 28 Nov 2022 CE 76.5000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6361,EURINR 28 Nov 2022 PE 76.5000,XX,28-11-2022 14:30,PE,76.5, ,EURINR,EURINR 28 Nov 2022 PE 76.5000,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6362,EURINR 28 Nov 2022 CE 76.7500,XX,28-11-2022 14:30,CE,76.75, ,EURINR,EURINR 28 Nov 2022 CE 76.7500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6363,EURINR 28 Nov 2022 PE 76.7500,XX,28-11-2022 14:30,PE,76.75, ,EURINR,EURINR 28 Nov 2022 PE 76.7500,1,Y,0,1,28-Nov-22,EURINR,0.0025
N,U,6364,EURINR 28 Nov 2022 CE 77.0000,XX,28-11-2022 14:30,CE,77, ,EURINR,EURINR 28 Nov 2022 CE 77.0000,1,Y,0,1,28-Nov-22,EURINR,0.0025
