M,D,204532,MENTHAOIL 01 Jan 2038,  ,01-01-2038 23:59,XX,0,Z,,Ex - Chandausi,360,Y,18000,1,01-Jan-38,MENTHAOIL,0.1
M,D,246604,MENTHAOIL 28 Feb 2023,  ,28-02-2023 23:59,XX,0,Z,,Ex - Chandausi,360,Y,18000,1,28-Feb-23,MENTHAOIL,0.1
M,D,243803,MENTHAOIL 30 Dec 2022,  ,30-12-2022 23:59,XX,0,D,,Ex - Chandausi,360,Y,18000,1,30-Dec-22,MENTHAOIL,0.1
M,D,242736,MENTHAOIL 30 Nov 2022,  ,30-11-2022 23:59,XX,0,C,,Ex - Chandausi,360,Y,18000,1,30-Nov-22,MENTHAOIL,0.1
M,D,239896,MENTHAOIL 30 Sep 2022,  ,30-09-2022 23:59,XX,0,A,,Ex - Chandausi,360,Y,18000,1,30-Sep-22,MENTHAOIL,0.1
M,D,245466,MENTHAOIL 31 Jan 2023,  ,31-01-2023 23:59,XX,0,Z,,Ex - Chandausi,360,Y,18000,1,31-Jan-23,MENTHAOIL,0.1
M,D,241203,MENTHAOIL 31 Oct 2022,  ,31-10-2022 23:59,XX,0,B,,Ex - Chandausi,360,Y,18000,1,31-Oct-22,MENTHAOIL,0.1
M,D,245832,NATURALGAS 21 Oct 2022 CE 470.00,  ,21-10-2022 23:59,CE,470,D,,NATURAL GAS,1250,Y,60000,1,21-Oct-22,NATURALGAS,0.05
M,D,245607,NATURALGAS 21 Oct 2022 CE 475.00,  ,21-10-2022 23:59,CE,475,D,,NATURAL GAS,1250,Y,60000,1,21-Oct-22,NATURALGAS,0.05
M,D,245609,NATURALGAS 21 Oct 2022 CE 480.00,  ,21-10-2022 23:59,CE,480,D,,NATURAL GAS,1250,Y,60000,1,21-Oct-22,NATURALGAS,0.05
M,D,245611,NATURALGAS 21 Oct 2022 CE 485.00,  ,21-10-2022 23:59,CE,485,D,,NATURAL GAS,1250,Y,60000,1,21-Oct-22,NATURALGAS,0.05
M,D,246273,NATURALGAS 23 Sep 2022 PE 915.00,  ,23-09-2022 23:59,PE,915,D,,NATURAL GAS,1250,Y,60000,1,23-Sep-22,NATURALGAS,0.05
M,D,246275,NATURALGAS 23 Sep 2022 PE 920.00,  ,23-09-2022 23:59,PE,920,D,,NATURAL GAS,1250,Y,60000,1,23-Sep-22,NATURALGAS,0.05
M,D,246334,NATURALGAS 25 Nov 2022,  ,25-11-2022 23:59,XX,0,C,,NATURAL GAS,1250,Y,60000,1,25-Nov-22,NATURALGAS,0.1
M,D,245263,NATURALGAS 26 Oct 2022,  ,26-10-2022 23:59,XX,0,B,,NATURAL GAS,1250,Y,60000,1,26-Oct-22,NATURALGAS,0.1
M,D,243638,NATURALGAS 27 Sep 2022,  ,27-09-2022 23:59,XX,0,A,,NATURAL GAS,1250,Y,60000,1,27-Sep-22,NATURALGAS,0.1
M,D,246874,NICKEL 20 Oct 2022 CE 1640.00,  ,20-10-2022 23:59,CE,1640,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,246812,NICKEL 20 Oct 2022 CE 1660.00,  ,20-10-2022 23:59,CE,1660,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,246547,NICKEL 20 Oct 2022 CE 1680.00,  ,20-10-2022 23:59,CE,1680,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,246324,NICKEL 20 Oct 2022 CE 1700.00,  ,20-10-2022 23:59,CE,1700,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,246326,NICKEL 20 Oct 2022 CE 1720.00,  ,20-10-2022 23:59,CE,1720,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,245868,NICKEL 20 Oct 2022 CE 1740.00,  ,20-10-2022 23:59,CE,1740,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,243925,NICKEL 20 Oct 2022 CE 1960.00,  ,20-10-2022 23:59,CE,1960,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
M,D,243927,NICKEL 20 Oct 2022 CE 1980.00,  ,20-10-2022 23:59,CE,1980,D,,NICKEL,1500,Y,24000,1,20-Oct-22,NICKEL,0.05
